x,y,date,year,month,month_name,station
4.4506717,-3.3690825,2022-12-21,2022,12,Dic,UAX
7.03203,-0.50262076,2022-12-22,2022,12,Dic,UAX
0.4089542,-0.8403397,2022-12-23,2022,12,Dic,MER
4.0832396,-2.7498212,2022-12-24,2022,12,Dic,MER
3.142156,-2.6511564,2023-01-05,2023,1,Ene,UAX
3.9495952,-2.0566223,2023-01-06,2023,1,Ene,BJU
3.973344,-1.5619962,2023-01-07,2023,1,Ene,BJU
2.096584,-1.4449991,2023-01-08,2023,1,Ene,MER
3.1377332,-1.1554968,2023-01-09,2023,1,Ene,BJU
5.1888976,-0.92708653,2023-01-10,2023,1,Ene,UAX
4.879811,-1.1575423,2023-01-11,2023,1,Ene,BJU
3.8435326,-1.3721035,2023-01-12,2023,1,Ene,MER
0.900283,-2.3637018,2023-01-13,2023,1,Ene,UAX
4.8238225,-1.813716,2023-01-14,2023,1,Ene,BJU
1.3070724,0.31596595,2023-01-15,2023,1,Ene,MER
2.2936096,1.2010013,2023-01-16,2023,1,Ene,BJU
2.7319167,0.001430139,2023-01-17,2023,1,Ene,BJU
5.285274,-0.76115745,2023-01-18,2023,1,Ene,MER
5.3699403,-0.034622267,2023-01-19,2023,1,Ene,MER
5.7387996,-0.14078505,2023-01-20,2023,1,Ene,BJU
0.86488014,-1.4482368,2023-01-21,2023,1,Ene,MER
0.33620185,-2.5969386,2023-01-22,2023,1,Ene,MER
2.0120742,-3.6214845,2023-01-23,2023,1,Ene,UAX
2.25035,-3.078054,2023-01-24,2023,1,Ene,BJU
0.732092,-1.4815198,2023-02-09,2023,2,Feb,MER
2.2697823,-1.6614995,2023-02-10,2023,2,Feb,UAX
0.7847338,-2.5304532,2023-02-11,2023,2,Feb,BJU
0.094158806,-1.8543593,2023-02-12,2023,2,Feb,MER
1.2941447,-1.1223881,2023-02-13,2023,2,Feb,MER
2.203967,-2.8022346,2023-02-14,2023,2,Feb,BJU
1.3969591,-2.1360526,2023-02-15,2023,2,Feb,BJU
2.9535327,-1.1142374,2023-02-16,2023,2,Feb,BJU
1.051223,-0.5325286,2023-02-17,2023,2,Feb,UAX
1.160413,-2.1052995,2023-02-18,2023,2,Feb,BJU
2.4574077,-3.6436768,2023-02-19,2023,2,Feb,MER
2.3285644,-0.85955745,2023-02-20,2023,2,Feb,MER
0.55259717,-1.272517,2023-02-21,2023,2,Feb,BJU
1.2635394,-2.950459,2023-02-22,2023,2,Feb,UAX
1.6100477,0.7285394,2023-02-23,2023,2,Feb,BJU
2.078945,0.44870383,2023-02-24,2023,2,Feb,UAX
2.073071,-2.937873,2023-02-25,2023,2,Feb,BJU
3.239793,-2.8744528,2023-02-26,2023,2,Feb,BJU
2.315222,-0.91363317,2023-02-27,2023,2,Feb,BJU
1.7819754,-1.1042875,2023-02-28,2023,2,Feb,BJU
3.0346158,-0.69328004,2023-03-01,2023,3,Mar,BJU
2.454897,-1.9008784,2023-03-02,2023,3,Mar,MER
1.3614492,-1.707968,2023-03-03,2023,3,Mar,BJU
0.42912552,-1.0586165,2023-03-04,2023,3,Mar,BJU
-0.36076277,-1.4160626,2023-03-05,2023,3,Mar,UAX
0.80606,-0.9221242,2023-03-06,2023,3,Mar,UAX
2.506506,-1.515612,2023-03-07,2023,3,Mar,MER
3.0402055,-1.5815828,2023-03-08,2023,3,Mar,UAX
2.3457649,-1.5656208,2023-03-09,2023,3,Mar,MER
3.9620426,-1.5791911,2023-03-10,2023,3,Mar,UAX
0.8314042,-0.7310556,2023-03-11,2023,3,Mar,BJU
1.689128,-2.0476696,2023-03-12,2023,3,Mar,MER
2.5455966,-2.6209998,2023-03-13,2023,3,Mar,BJU
3.3650713,-2.7821245,2023-03-14,2023,3,Mar,MER
-0.34563917,-0.91997397,2023-03-29,2023,3,Mar,UAX
1.8666927,-0.9213379,2023-03-30,2023,3,Mar,MER
-0.8083669,-1.3616006,2023-03-31,2023,3,Mar,UAX
-0.032891862,-1.5027199,2023-04-01,2023,4,Abr,UAX
-0.4783073,-4.0565395,2023-04-02,2023,4,Abr,BJU
-0.89176774,-1.5414588,2023-04-03,2023,4,Abr,UAX
0.73546165,0.14815785,2023-04-04,2023,4,Abr,MER
1.5615664,-0.5990889,2023-04-05,2023,4,Abr,MER
-0.1434598,-5.5033116,2023-04-06,2023,4,Abr,BJU
0.8438536,-5.7041893,2023-04-07,2023,4,Abr,MER
0.39214754,-3.9402692,2023-04-08,2023,4,Abr,BJU
0.32657444,-4.2062554,2023-04-09,2023,4,Abr,BJU
1.6482251,-2.510856,2023-04-10,2023,4,Abr,BJU
2.0171885,-3.6558416,2023-04-11,2023,4,Abr,MER
1.1888744,-2.559139,2023-04-12,2023,4,Abr,BJU
1.1643527,-2.8081849,2023-04-13,2023,4,Abr,UAX
1.1769953,-2.5136256,2023-04-14,2023,4,Abr,UAX
0.8889148,-1.5372089,2023-04-15,2023,4,Abr,UAX
-0.064239375,-5.481839,2023-04-16,2023,4,Abr,BJU
0.5388388,-1.9506936,2023-04-17,2023,4,Abr,UAX
0.8003737,-1.8508359,2023-04-18,2023,4,Abr,BJU
1.5406479,-1.3207897,2023-04-19,2023,4,Abr,BJU
0.042436145,-0.81944424,2023-04-20,2023,4,Abr,MER
1.8107644,-2.3159041,2023-04-21,2023,4,Abr,BJU
0.44641966,-3.3314667,2023-04-22,2023,4,Abr,UAX
1.1596124,-3.3345532,2023-04-23,2023,4,Abr,UAX
0.41847014,-4.1306467,2023-04-24,2023,4,Abr,BJU
0.7615024,-4.4249234,2023-04-25,2023,4,Abr,UAX
0.37180203,-1.4430056,2023-04-26,2023,4,Abr,BJU
2.3419402,-1.0926718,2023-04-27,2023,4,Abr,MER
-0.3618933,-2.7187228,2023-04-28,2023,4,Abr,MER
0.2605074,-1.0190055,2023-04-29,2023,4,Abr,BJU
0.2593457,-3.4354634,2023-04-30,2023,4,Abr,BJU
0.44593894,-4.403073,2023-05-01,2023,5,May,UAX
0.4037341,-3.1562982,2023-05-02,2023,5,May,UAX
2.5067437,-2.0958164,2023-05-03,2023,5,May,UAX
-0.96660435,-3.6849134,2023-05-04,2023,5,May,UAX
0.363204,0.031904534,2023-05-05,2023,5,May,UAX
-0.27891073,-0.63462764,2023-05-06,2023,5,May,UAX
-0.08633863,-3.572657,2023-05-07,2023,5,May,BJU
1.5653535,-2.461705,2023-05-08,2023,5,May,BJU
2.9232414,-2.1493921,2023-05-09,2023,5,May,BJU
2.3749275,-1.808402,2023-05-10,2023,5,May,BJU
2.884227,-1.5217396,2023-05-11,2023,5,May,BJU
2.8647802,-0.23413427,2023-05-12,2023,5,May,BJU
2.1202102,-1.809092,2023-05-13,2023,5,May,MER
3.3267279,-3.0418012,2023-05-14,2023,5,May,MER
3.8076453,-1.7740183,2023-05-16,2023,5,May,BJU
1.2729945,-0.4476912,2023-05-17,2023,5,May,BJU
0.09499327,-1.3763317,2023-05-18,2023,5,May,MER
0.24533284,-0.48624408,2023-05-19,2023,5,May,MER
1.8445255,-1.7889279,2023-05-20,2023,5,May,MER
0.36447573,-4.6046505,2023-05-21,2023,5,May,UAX
0.5786483,-1.1988062,2023-05-22,2023,5,May,BJU
4.1295104,-0.97285396,2023-05-23,2023,5,May,UAX
-0.64849854,-4.5414844,2023-05-31,2023,5,May,UAX
-1.0149169,-5.278503,2023-06-01,2023,6,Jun,UAX
-0.89948547,-3.45041,2023-06-02,2023,6,Jun,UAX
-0.14332545,-2.2083693,2023-06-03,2023,6,Jun,MER
0.31004465,-6.2156634,2023-06-04,2023,6,Jun,UAX
0.13732457,-2.2138422,2023-06-05,2023,6,Jun,UAX
-0.10697096,-3.2621322,2023-06-06,2023,6,Jun,BJU
1.606885,-0.60379475,2023-06-07,2023,6,Jun,MER
4.096405,-1.7346703,2023-06-08,2023,6,Jun,BJU
-0.1740235,-1.3041264,2023-06-09,2023,6,Jun,MER
-0.56912404,-1.739302,2023-06-10,2023,6,Jun,MER
-0.23399636,-1.7737675,2023-06-11,2023,6,Jun,MER
1.6461372,-1.9633433,2023-06-12,2023,6,Jun,UAX
-0.2832723,-1.6524183,2023-06-13,2023,6,Jun,UAX
-0.57992005,-3.6028922,2023-06-14,2023,6,Jun,UAX
0.30102706,-4.050761,2023-06-17,2023,6,Jun,BJU
0.14183056,-4.219872,2023-06-18,2023,6,Jun,BJU
0.3185308,-3.71903,2023-06-19,2023,6,Jun,UAX
0.66595376,-2.0336478,2023-06-20,2023,6,Jun,UAX
0.5290565,-3.3531365,2023-06-21,2023,6,Jun,UAX
0.8427284,-3.1315312,2023-06-22,2023,6,Jun,BJU
0.68122995,-4.8055215,2023-06-23,2023,6,Jun,BJU
1.183764,-5.2507257,2023-06-24,2023,6,Jun,BJU
1.4084383,-6.942186,2023-06-25,2023,6,Jun,BJU
3.293845,-4.1258216,2023-06-26,2023,6,Jun,BJU
0.25140542,-2.520615,2023-06-27,2023,6,Jun,BJU
1.5051056,-3.0740716,2023-06-28,2023,6,Jun,BJU
3.7308452,-3.9502537,2023-06-29,2023,6,Jun,UAX
2.664466,-5.8879313,2023-06-30,2023,6,Jun,UAX
1.666777,-3.9152627,2023-07-01,2023,7,Jul,MER
0.53984153,-5.9354177,2023-07-02,2023,7,Jul,BJU
0.35266614,-2.7589788,2023-07-03,2023,7,Jul,MER
0.12020255,-3.5951772,2023-07-04,2023,7,Jul,MER
0.8467018,-3.4116266,2023-07-05,2023,7,Jul,MER
1.2397379,-3.5268297,2023-07-06,2023,7,Jul,UAX
2.3182998,-3.473446,2023-07-07,2023,7,Jul,UAX
0.75717497,-3.2686715,2023-07-08,2023,7,Jul,BJU
0.81197345,-3.4788642,2023-07-09,2023,7,Jul,MER
1.6977507,-3.7928226,2023-07-10,2023,7,Jul,UAX
1.3858987,-1.9866477,2023-07-11,2023,7,Jul,MER
1.9444151,-1.7213848,2023-07-12,2023,7,Jul,UAX
0.79056394,-2.6382282,2023-07-13,2023,7,Jul,MER
1.2684563,-3.0726926,2023-07-14,2023,7,Jul,UAX
0.457888,-3.2109938,2023-07-18,2023,7,Jul,BJU
1.0003885,-3.1939003,2023-07-19,2023,7,Jul,BJU
0.8615758,-3.8568072,2023-07-20,2023,7,Jul,BJU
1.7420399,-1.995877,2023-07-21,2023,7,Jul,MER
1.988493,-3.4025767,2023-07-22,2023,7,Jul,MER
2.0513847,-4.635477,2023-07-23,2023,7,Jul,BJU
1.8360013,-4.1258187,2023-07-24,2023,7,Jul,BJU
1.6819848,-2.5017927,2023-07-25,2023,7,Jul,UAX
2.4360943,-2.0489895,2023-07-26,2023,7,Jul,UAX
7.977507,-3.4215066,2023-07-27,2023,7,Jul,UAX
4.330745,-2.2680316,2023-07-28,2023,7,Jul,UAX
1.266677,-2.215068,2023-07-29,2023,7,Jul,UAX
2.669762,-5.1036882,2023-07-30,2023,7,Jul,BJU
2.2678847,-4.349955,2023-07-31,2023,7,Jul,UAX
1.8690932,-3.2887337,2024-02-16,2024,2,Feb,MER
2.3250148,-4.637521,2024-02-17,2024,2,Feb,BJU
2.5444071,-1.6618277,2024-02-18,2024,2,Feb,UAX
6.4563174,0.9979016,2024-02-19,2024,2,Feb,MER
7.1418023,0.1587712,2024-02-20,2024,2,Feb,UAX
7.5027385,-0.61193997,2024-02-21,2024,2,Feb,UAX
6.4299474,3.4793558,2024-02-22,2024,2,Feb,UAX
3.627119,1.9417332,2024-02-23,2024,2,Feb,UAX
-0.12108282,-0.56651425,2024-02-24,2024,2,Feb,UAX
1.0532647,-0.33697492,2024-02-25,2024,2,Feb,UAX
4.6468434,-1.0504388,2024-02-26,2024,2,Feb,UAX
1.5276163,0.736474,2024-02-27,2024,2,Feb,BJU
-0.85506296,-1.4201368,2024-02-28,2024,2,Feb,BJU
-0.3947611,-3.249608,2024-02-29,2024,2,Feb,BJU
0.5528048,-0.38886762,2024-03-01,2024,3,Mar,MER
-0.16615543,-1.3963202,2024-03-02,2024,3,Mar,MER
-0.08105009,-2.6877227,2024-03-03,2024,3,Mar,UAX
0.37838948,-1.204857,2024-03-04,2024,3,Mar,UAX
0.027618013,-0.4295144,2024-03-06,2024,3,Mar,BJU
0.23104167,-2.4922242,2024-03-07,2024,3,Mar,UAX
3.2919402,-0.2074023,2024-03-08,2024,3,Mar,MER
1.1194155,0.44847947,2024-03-09,2024,3,Mar,MER
0.41065854,-2.5364866,2024-03-10,2024,3,Mar,UAX
2.1128125,0.99386495,2024-03-27,2024,3,Mar,BJU
-0.6111383,-3.982583,2024-03-28,2024,3,Mar,BJU
-1.0134028,-4.503242,2024-03-29,2024,3,Mar,MER
-1.228488,-4.2747207,2024-03-30,2024,3,Mar,BJU
-0.72632194,-2.98142,2024-03-31,2024,3,Mar,UAX
0.5353375,-2.7659082,2024-04-01,2024,4,Abr,MER
1.7025894,-3.5143995,2024-04-03,2024,4,Abr,BJU
1.6750058,-3.179786,2024-04-04,2024,4,Abr,BJU
1.1979269,-2.2954369,2024-04-05,2024,4,Abr,UAX
0.52244246,-3.2963364,2024-04-06,2024,4,Abr,UAX
-1.4944806,-6.167868,2024-04-07,2024,4,Abr,MER
0.6175388,-2.941648,2024-04-08,2024,4,Abr,MER
0.82840395,-3.6720438,2024-04-09,2024,4,Abr,UAX
0.25457442,-4.850223,2024-04-10,2024,4,Abr,BJU
0.43352064,-2.3142486,2024-04-11,2024,4,Abr,MER
-0.4133123,-2.0191817,2024-04-12,2024,4,Abr,MER
-0.6765898,-4.176625,2024-04-13,2024,4,Abr,BJU
-1.6009024,-4.0125575,2024-04-14,2024,4,Abr,UAX
-0.8733996,-2.02772,2024-04-15,2024,4,Abr,MER
-1.6223704,-3.9729671,2024-04-16,2024,4,Abr,BJU
-1.3194737,-3.3704307,2024-04-17,2024,4,Abr,UAX
-0.31337386,-0.97989494,2024-04-18,2024,4,Abr,BJU
1.158145,0.4689172,2024-04-19,2024,4,Abr,UAX
0.18462023,-0.27153397,2024-04-20,2024,4,Abr,UAX
-0.32653785,-1.2158281,2024-04-21,2024,4,Abr,UAX
0.9642303,-0.44822073,2024-04-22,2024,4,Abr,BJU
-0.2858649,-0.6462775,2024-04-23,2024,4,Abr,UAX
-0.5556141,-0.972809,2024-04-24,2024,4,Abr,UAX
-1.3895758,-3.292773,2024-04-25,2024,4,Abr,UAX
-0.4160338,-0.8302472,2024-04-26,2024,4,Abr,UAX
-0.66860247,-1.1482086,2024-04-27,2024,4,Abr,MER
-1.0368847,-4.071712,2024-04-28,2024,4,Abr,UAX
-0.32734668,-0.681009,2024-04-29,2024,4,Abr,MER
-1.1218646,-1.8745453,2024-04-30,2024,4,Abr,BJU
-0.9098891,-5.277249,2024-05-01,2024,5,May,UAX
-0.66463435,-3.595652,2024-05-02,2024,5,May,MER
-1.4651556,-2.4602818,2024-05-04,2024,5,May,MER
-0.9154352,-4.698506,2024-05-05,2024,5,May,UAX
0.7639969,-0.15078728,2024-05-31,2024,5,May,BJU
1.4555193,-4.170688,2024-07-13,2024,7,Jul,UAX
1.6315746,-4.229405,2024-07-14,2024,7,Jul,MER
1.6361961,-1.7671697,2024-07-15,2024,7,Jul,MER
2.9149487,-1.502563,2024-07-16,2024,7,Jul,MER
0.51982623,-2.751163,2024-07-17,2024,7,Jul,UAX
1.0217105,-3.3628864,2024-07-18,2024,7,Jul,UAX
6.8971734,-2.5823946,2024-07-19,2024,7,Jul,BJU
3.1661189,-3.8712463,2024-07-20,2024,7,Jul,UAX
3.472069,-4.3525944,2024-07-22,2024,7,Jul,UAX
2.8632576,-3.5290327,2024-07-23,2024,7,Jul,UAX
3.0257657,-2.530407,2024-07-24,2024,7,Jul,BJU
0.5746333,-1.1275444,2024-07-25,2024,7,Jul,UAX
4.929793,-2.752212,2024-07-26,2024,7,Jul,BJU
4.6953664,-2.2320414,2024-07-27,2024,7,Jul,BJU
1.5975314,-1.9954033,2024-07-28,2024,7,Jul,BJU
1.6807017,-3.6097758,2024-07-29,2024,7,Jul,MER
5.2017713,-3.8454669,2024-07-30,2024,7,Jul,UAX
3.8870497,-2.5529883,2024-07-31,2024,7,Jul,UAX
1.8789517,-3.7392418,2024-08-01,2024,8,Ago,BJU
1.3753011,-2.3650796,2024-08-02,2024,8,Ago,MER
1.0447068,-2.299331,2024-08-03,2024,8,Ago,UAX
0.79092,-3.25884,2024-08-04,2024,8,Ago,MER
0.7457391,-2.4981918,2024-08-05,2024,8,Ago,UAX
0.55930805,-3.251371,2024-08-06,2024,8,Ago,UAX
0.11779661,-2.9407074,2024-08-07,2024,8,Ago,MER
0.291968,-3.00425,2024-08-08,2024,8,Ago,BJU
1.1672716,-2.0734582,2024-08-09,2024,8,Ago,UAX
1.1813926,-2.9110036,2024-08-10,2024,8,Ago,BJU
2.0844193,-3.414725,2024-08-11,2024,8,Ago,MER
2.664328,-4.3672223,2024-08-12,2024,8,Ago,UAX
1.5545825,-2.9707932,2024-08-13,2024,8,Ago,MER
0.32295945,-2.1184533,2024-08-14,2024,8,Ago,BJU
2.5596738,-3.350029,2024-08-15,2024,8,Ago,UAX
3.064565,-4.3325324,2024-08-16,2024,8,Ago,MER
1.4244385,-2.7747257,2024-08-17,2024,8,Ago,MER
1.1380969,-4.528794,2024-08-18,2024,8,Ago,MER
1.1860253,-4.046516,2024-08-19,2024,8,Ago,MER
1.2933806,-3.925312,2024-08-20,2024,8,Ago,MER
2.1477442,-3.4883552,2024-08-21,2024,8,Ago,UAX
1.4417009,-3.376252,2024-08-22,2024,8,Ago,UAX
2.4461486,-3.4315054,2024-08-23,2024,8,Ago,UAX
2.0302963,-2.4037366,2024-08-24,2024,8,Ago,UAX
1.1805539,-3.3186524,2024-08-25,2024,8,Ago,MER
1.7750182,-3.721109,2024-08-26,2024,8,Ago,MER
3.032274,-4.3184953,2024-08-27,2024,8,Ago,MER
0.67347777,-1.6918055,2024-08-28,2024,8,Ago,BJU
1.1015382,-2.773503,2024-08-29,2024,8,Ago,UAX
0.16286403,-2.2458873,2024-08-30,2024,8,Ago,UAX
1.4281698,-3.1800313,2024-08-31,2024,8,Ago,BJU
1.9066434,-4.8605056,2024-09-07,2024,9,Sep,MER
0.5397744,-6.0794663,2024-09-08,2024,9,Sep,MER
4.5178657,-1.2216535,2024-09-09,2024,9,Sep,BJU
2.7263389,-2.6388185,2024-09-10,2024,9,Sep,UAX
3.458993,-4.717137,2024-09-11,2024,9,Sep,UAX
3.4054363,-3.6703339,2024-09-12,2024,9,Sep,BJU
1.2325797,-1.5836672,2024-09-13,2024,9,Sep,MER
-0.27499884,-2.2954054,2024-09-14,2024,9,Sep,BJU
0.29434288,-3.7050893,2024-09-15,2024,9,Sep,UAX
-0.101253085,-2.3429022,2024-09-16,2024,9,Sep,BJU
2.2937915,-1.0735277,2024-09-17,2024,9,Sep,BJU
1.4785128,-0.90485317,2024-09-18,2024,9,Sep,BJU
1.0139201,-1.1511697,2024-09-19,2024,9,Sep,BJU
1.1399723,-2.5029256,2024-09-20,2024,9,Sep,MER
0.71796346,-1.080456,2024-10-30,2024,10,Oct,MER
1.9760174,-2.67411,2024-10-31,2024,10,Oct,UAX
1.8229591,-3.8384466,2024-11-01,2024,11,Nov,BJU
1.0602866,-4.213786,2024-11-02,2024,11,Nov,BJU
1.0161889,-1.1701993,2024-11-03,2024,11,Nov,UAX
1.7319156,-2.0771291,2024-11-04,2024,11,Nov,MER
1.6154796,-1.5127012,2024-11-05,2024,11,Nov,UAX
2.3891056,-1.1883769,2024-11-06,2024,11,Nov,MER
3.2985003,-1.4412508,2024-11-07,2024,11,Nov,MER
2.043658,-4.0156875,2024-11-14,2024,11,Nov,BJU
4.8183227,-1.1795008,2024-11-15,2024,11,Nov,BJU
3.1982377,1.1651272,2024-11-16,2024,11,Nov,BJU
1.5949861,-1.1469399,2024-11-17,2024,11,Nov,MER
1.2182761,-2.1366239,2024-11-18,2024,11,Nov,BJU
2.8660774,-1.9463398,2024-11-19,2024,11,Nov,BJU
4.5134625,-4.845203,2024-11-20,2024,11,Nov,UAX
2.1827571,-2.5528128,2024-11-21,2024,11,Nov,UAX
5.1132207,-2.677576,2024-11-22,2024,11,Nov,UAX
7.004824,-2.0257773,2024-11-23,2024,11,Nov,UAX
5.055465,-1.1733468,2024-11-24,2024,11,Nov,UAX
5.958168,-1.9444586,2024-11-25,2024,11,Nov,UAX
7.3745885,-2.5703847,2024-11-26,2024,11,Nov,UAX
9.764731,0.18981926,2024-11-27,2024,11,Nov,MER
9.718431,0.7235088,2024-11-28,2024,11,Nov,BJU
6.965759,0.29115456,2024-11-29,2024,11,Nov,UAX
5.1160436,-1.4385914,2024-11-30,2024,11,Nov,UAX
5.2442284,-2.8015857,2024-12-01,2024,12,Dic,UAX
4.3297367,-2.8033772,2024-12-02,2024,12,Dic,UAX
3.8734133,-3.6465514,2024-12-03,2024,12,Dic,UAX
5.976353,-1.4143934,2024-12-04,2024,12,Dic,MER
5.176849,-0.4405952,2024-12-05,2024,12,Dic,MER
5.393198,-2.5406594,2024-12-08,2024,12,Dic,UAX
9.172944,0.61175674,2024-12-09,2024,12,Dic,UAX
8.164493,0.55542153,2024-12-10,2024,12,Dic,BJU
0.8889227,-2.2390835,2024-12-11,2024,12,Dic,BJU
